#  E (eV)   dos(E)     Int dos(E) EFermi =    5.968 eV
 -29.875  0.1224E-83  0.1543E-84
 -29.874  0.1224E-83  0.1555E-84
 -29.873  0.1224E-83  0.1567E-84
 -29.872  0.1224E-83  0.1579E-84
 -29.871  0.1224E-83  0.1592E-84
 -29.870  0.1224E-83  0.1604E-84
 -29.869  0.1224E-83  0.1616E-84
 -29.868  0.1224E-83  0.1628E-84
 -29.867  0.1224E-83  0.1640E-84
 -29.866  0.1224E-83  0.1653E-84
 -29.865  0.1224E-83  0.1665E-84
 -29.864  0.1224E-83  0.1677E-84
 -29.863  0.1224E-83  0.1689E-84
 -29.862  0.1224E-83  0.1702E-84
 -29.861  0.1224E-83  0.1714E-84
 -29.860  0.1224E-83  0.1726E-84
 -29.859  0.1224E-83  0.1738E-84
 -29.858  0.1224E-83  0.1751E-84
 -29.857  0.1224E-83  0.1763E-84
 -29.856  0.1224E-83  0.1775E-84
 -29.855  0.1224E-83  0.1787E-84
 -29.854  0.1224E-83  0.1800E-84
 -29.853  0.1224E-83  0.1812E-84
 -29.852  0.1224E-83  0.1824E-84
 -29.851  0.1224E-83  0.1836E-84
 -29.850  0.1224E-83  0.1849E-84
 -29.849  0.1224E-83  0.1861E-84
 -29.848  0.1224E-83  0.1873E-84
 -29.847  0.1224E-83  0.1885E-84
 -29.846  0.1224E-83  0.1898E-84
 -29.845  0.1224E-83  0.1910E-84
 -29.844  0.1224E-83  0.1922E-84
 -29.843  0.1224E-83  0.1934E-84
 -29.842  0.1224E-83  0.1947E-84
 -29.841  0.1224E-83  0.1959E-84
 -29.840  0.1224E-83  0.1971E-84
 -29.839  0.1224E-83  0.1983E-84
 -29.838  0.1224E-83  0.1996E-84
 -29.837  0.1224E-83  0.2008E-84
 -29.836  0.1224E-83  0.2020E-84
 -29.835  0.1224E-83  0.2032E-84
 -29.834  0.1224E-83  0.2044E-84
 -29.833  0.1224E-83  0.2057E-84
 -29.832  0.1224E-83  0.2069E-84
 -29.831  0.1224E-83  0.2081E-84
 -29.830  0.1224E-83  0.2093E-84
 -29.829  0.1224E-83  0.2106E-84
 -29.828  0.1224E-83  0.2118E-84
 -29.827  0.1224E-83  0.2130E-84
 -29.826  0.1224E-83  0.2142E-84
 -29.825  0.1224E-83  0.2155E-84
 -29.824  0.1224E-83  0.2167E-84
 -29.823  0.1224E-83  0.2179E-84
 -29.822  0.1224E-83  0.2191E-84
 -29.821  0.1224E-83  0.2204E-84
 -29.820  0.1224E-83  0.2216E-84
 -29.819  0.1224E-83  0.2228E-84
 -29.818  0.1224E-83  0.2240E-84
 -29.817  0.1224E-83  0.2253E-84
 -29.816  0.1224E-83  0.2265E-84
 -29.815  0.1224E-83  0.2277E-84
 -29.814  0.1224E-83  0.2289E-84
 -29.813  0.1224E-83  0.2302E-84
 -29.812  0.1224E-83  0.2314E-84
 -29.811  0.1224E-83  0.2326E-84
 -29.810  0.1224E-83  0.2338E-84
 -29.809  0.1224E-83  0.2351E-84
 -29.808  0.1224E-83  0.2363E-84
 -29.807  0.1224E-83  0.2375E-84
 -29.806  0.1224E-83  0.2387E-84
 -29.805  0.1224E-83  0.2400E-84
 -29.804  0.1224E-83  0.2412E-84
 -29.803  0.1224E-83  0.2424E-84
 -29.802  0.1224E-83  0.2436E-84
 -29.801  0.1224E-83  0.2448E-84
 -29.800  0.1224E-83  0.2461E-84
 -29.799  0.1224E-83  0.2473E-84
 -29.798  0.1224E-83  0.2485E-84
 -29.797  0.1224E-83  0.2497E-84
 -29.796  0.1224E-83  0.2510E-84
 -29.795  0.1224E-83  0.2522E-84
 -29.794  0.1224E-83  0.2534E-84
 -29.793  0.1224E-83  0.2546E-84
 -29.792  0.1224E-83  0.2559E-84
 -29.791  0.1224E-83  0.2571E-84
 -29.790  0.1224E-83  0.2583E-84
 -29.789  0.1224E-83  0.2595E-84
 -29.788  0.1224E-83  0.2608E-84
 -29.787  0.1224E-83  0.2620E-84
 -29.786  0.1224E-83  0.2632E-84
 -29.785  0.1224E-83  0.2644E-84
 -29.784  0.1224E-83  0.2657E-84
 -29.783  0.1224E-83  0.2669E-84
 -29.782  0.1224E-83  0.2681E-84
 -29.781  0.1224E-83  0.2693E-84
 -29.780  0.1224E-83  0.2706E-84
 -29.779  0.1224E-83  0.2718E-84
 -29.778  0.1224E-83  0.2730E-84
 -29.777  0.1224E-83  0.2742E-84
 -29.776  0.1224E-83  0.2755E-84
 -29.775  0.1224E-83  0.2767E-84
 -29.774  0.1224E-83  0.2779E-84
 -29.773  0.1224E-83  0.2791E-84
 -29.772  0.1224E-83  0.2804E-84
 -29.771  0.1224E-83  0.2816E-84
 -29.770  0.1224E-83  0.2828E-84
 -29.769  0.1224E-83  0.2840E-84
 -29.768  0.1224E-83  0.2852E-84
 -29.767  0.1224E-83  0.2865E-84
 -29.766  0.1224E-83  0.2877E-84
 -29.765  0.1224E-83  0.2889E-84
 -29.764  0.1224E-83  0.2901E-84
 -29.763  0.1224E-83  0.2914E-84
 -29.762  0.1224E-83  0.2926E-84
 -29.761  0.1224E-83  0.2938E-84
 -29.760  0.1224E-83  0.2950E-84
 -29.759  0.1224E-83  0.2963E-84
 -29.758  0.1224E-83  0.2975E-84
 -29.757  0.1224E-83  0.2987E-84
 -29.756  0.1224E-83  0.2999E-84
 -29.755  0.1224E-83  0.3012E-84
 -29.754  0.1224E-83  0.3024E-84
 -29.753  0.1224E-83  0.3036E-84
 -29.752  0.1224E-83  0.3048E-84
 -29.751  0.1224E-83  0.3061E-84
 -29.750  0.1224E-83  0.3073E-84
 -29.749  0.1224E-83  0.3085E-84
 -29.748  0.1224E-83  0.3097E-84
 -29.747  0.1224E-83  0.3110E-84
 -29.746  0.1224E-83  0.3122E-84
 -29.745  0.1224E-83  0.3134E-84
 -29.744  0.1224E-83  0.3146E-84
 -29.743  0.1224E-83  0.3159E-84
 -29.742  0.1224E-83  0.3171E-84
 -29.741  0.1224E-83  0.3183E-84
 -29.740  0.1224E-83  0.3195E-84
 -29.739  0.1224E-83  0.3208E-84
 -29.738  0.1224E-83  0.3220E-84
 -29.737  0.1224E-83  0.3232E-84
 -29.736  0.1224E-83  0.3244E-84
 -29.735  0.1224E-83  0.3256E-84
 -29.734  0.1224E-83  0.3269E-84
 -29.733  0.1224E-83  0.3281E-84
 -29.732  0.1224E-83  0.3293E-84
 -29.731  0.1224E-83  0.3305E-84
 -29.730  0.1224E-83  0.3318E-84
 -29.729  0.1224E-83  0.3330E-84
 -29.728  0.1224E-83  0.3342E-84
 -29.727  0.1224E-83  0.3354E-84
 -29.726  0.1224E-83  0.3367E-84
 -29.725  0.1224E-83  0.3379E-84
 -29.724  0.1224E-83  0.3391E-84
 -29.723  0.1224E-83  0.3403E-84
 -29.722  0.1224E-83  0.3416E-84
 -29.721  0.1224E-83  0.3428E-84
 -29.720  0.1224E-83  0.3440E-84
 -29.719  0.1224E-83  0.3452E-84
 -29.718  0.1224E-83  0.3465E-84
 -29.717  0.1224E-83  0.3477E-84
 -29.716  0.1224E-83  0.3489E-84
 -29.715  0.1224E-83  0.3501E-84
 -29.714  0.1224E-83  0.3514E-84
 -29.713  0.1224E-83  0.3526E-84
 -29.712  0.1224E-83  0.3538E-84
 -29.711  0.1224E-83  0.3550E-84
 -29.710  0.1224E-83  0.3563E-84
 -29.709  0.1224E-83  0.3575E-84
 -29.708  0.1224E-83  0.3587E-84
 -29.707  0.1224E-83  0.3599E-84
 -29.706  0.1224E-83  0.3612E-84
 -29.705  0.1224E-83  0.3624E-84
 -29.704  0.1224E-83  0.3636E-84
 -29.703  0.1224E-83  0.3648E-84
 -29.702  0.1224E-83  0.3660E-84
 -29.701  0.1224E-83  0.3673E-84
 -29.700  0.1224E-83  0.3685E-84
 -29.699  0.1224E-83  0.3697E-84
 -29.698  0.1224E-83  0.3709E-84
 -29.697  0.1224E-83  0.3722E-84
 -29.696  0.1224E-83  0.3734E-84
 -29.695  0.1224E-83  0.3746E-84
 -29.694  0.1224E-83  0.3758E-84
 -29.693  0.1224E-83  0.3771E-84
 -29.692  0.1224E-83  0.3783E-84
 -29.691  0.1224E-83  0.3795E-84
 -29.690  0.1224E-83  0.3807E-84
 -29.689  0.1224E-83  0.3820E-84
 -29.688  0.1224E-83  0.3832E-84
 -29.687  0.1224E-83  0.3844E-84
